,date,bins,total_size,air_aquality
708,2001-07-14,within 150,153.2,25
709,2001-07-14,within 200,12.599999999999996,25
710,2001-07-14,within 250,7.0,25
711,2001-07-14,within 300,5.8999999999999995,25
712,2001-07-14,within 350,3.0,25
713,2001-07-14,within 400,32.0,25
714,2001-07-14,within 50,0.1,25
715,2001-07-15,bigger then 400,87.19999999999999,20
716,2001-07-15,within 100,0.1,20
717,2001-07-15,within 150,1.1,20
718,2001-07-15,within 200,6.899999999999999,20
719,2001-07-15,within 250,2.2000000000000006,20
720,2001-07-15,within 300,16.300000000000004,20
721,2001-07-15,within 400,0.30000000000000004,20
722,2001-07-16,bigger then 400,22.0,19
723,2001-07-16,within 150,3.6000000000000005,19
724,2001-07-16,within 200,3.6,19
725,2001-07-16,within 250,1.0,19
726,2001-07-16,within 300,0.30000000000000004,19
727,2001-07-16,within 400,1074.1,19
728,2001-07-17,bigger then 400,18.400000000000002,19
729,2001-07-17,within 100,0.1,19
730,2001-07-17,within 150,0.30000000000000004,19
731,2001-07-17,within 200,2.0,19
732,2001-07-17,within 250,0.5,19
733,2001-07-17,within 300,5.3999999999999995,19
734,2001-07-17,within 350,3.2,19
735,2001-07-18,bigger then 400,1.6,45
736,2001-07-18,within 100,0.1,45
737,2001-07-18,within 150,1.3000000000000003,45
738,2001-07-18,within 200,0.4,45
739,2001-07-18,within 250,0.3,45
740,2001-07-18,within 300,0.1,45
741,2001-07-18,within 350,0.1,45
742,2001-07-18,within 400,0.1,45
743,2001-07-19,bigger then 400,0.1,18
744,2001-07-19,within 100,0.4,18
745,2001-07-19,within 150,0.6,18
746,2001-07-19,within 200,0.5,18
747,2001-07-19,within 250,8.8,18
748,2001-07-19,within 300,1.3000000000000003,18
749,2001-07-19,within 400,0.1,18
750,2001-07-20,bigger then 400,111.1,13
751,2001-07-20,within 150,0.4,13
752,2001-07-20,within 200,0.1,13
753,2001-07-20,within 250,5.1,13
754,2001-07-20,within 300,0.4,13
755,2001-07-20,within 350,0.1,13
756,2001-07-20,within 400,1.1,13
757,2001-07-21,bigger then 400,0.2,20
758,2001-07-21,within 100,0.2,20
759,2001-07-21,within 150,1.2000000000000002,20
760,2001-07-21,within 200,0.5,20
761,2001-07-21,within 250,11.200000000000001,20
762,2001-07-21,within 300,0.30000000000000004,20
763,2001-07-21,within 400,0.2,20
764,2001-07-22,bigger then 400,0.2,19
765,2001-07-22,within 100,0.1,19
766,2001-07-22,within 150,5.8999999999999995,19
767,2001-07-22,within 200,6.5,19
768,2001-07-22,within 250,0.1,19
769,2001-07-22,within 300,1.7000000000000002,19
770,2001-07-22,within 400,10.299999999999999,19
771,2001-07-23,within 100,0.1,16
772,2001-07-23,within 150,0.6000000000000001,16
773,2001-07-23,within 200,1.4000000000000001,16
774,2001-07-23,within 250,0.9,16
775,2001-07-23,within 300,22.200000000000003,16
776,2001-07-23,within 350,0.4,16
777,2001-07-23,within 400,80.1,16
778,2001-07-24,bigger then 400,0.6000000000000001,25
779,2001-07-24,within 100,15.1,25
780,2001-07-24,within 150,4.6,25
781,2001-07-24,within 200,25.200000000000003,25
782,2001-07-24,within 250,1.1,25
783,2001-07-25,bigger then 400,3.2000000000000006,21
784,2001-07-25,within 150,1.0,21
785,2001-07-25,within 200,1.0,21
786,2001-07-25,within 250,0.1,21
787,2001-07-25,within 350,0.1,21
788,2001-07-25,within 400,0.1,21
789,2001-07-26,bigger then 400,0.4,24
790,2001-07-26,within 100,0.4,24
791,2001-07-26,within 150,1.5,24
792,2001-07-26,within 200,38.7,24
793,2001-07-26,within 250,1.2,24
794,2001-07-26,within 300,0.5,24
795,2001-07-26,within 350,1.0,24
796,2001-07-26,within 400,0.1,24
797,2001-07-27,bigger then 400,0.3,22
798,2001-07-27,within 100,0.6,22
799,2001-07-27,within 150,21.4,22
800,2001-07-27,within 200,2.1,22
801,2001-07-27,within 250,0.5,22
802,2001-07-27,within 300,1.0,22
803,2001-07-27,within 400,0.7,22
804,2001-07-28,bigger then 400,0.6,21
805,2001-07-28,within 100,0.2,21
806,2001-07-28,within 150,26.1,21
807,2001-07-28,within 200,50.4,21
808,2001-07-28,within 250,0.7,21
809,2001-07-28,within 300,0.1,21
810,2001-07-28,within 400,0.1,21
811,2001-07-29,bigger then 400,2.1,26
812,2001-07-29,within 100,2.1,26
813,2001-07-29,within 150,3.1,26
814,2001-07-29,within 200,4.799999999999999,26
815,2001-07-29,within 250,80.79999999999998,26
816,2001-07-29,within 400,720.1,26
817,2001-07-30,bigger then 400,1.2000000000000002,18
818,2001-07-30,within 100,2.0,18
819,2001-07-30,within 150,1.1,18
820,2001-07-30,within 200,0.2,18
821,2001-07-30,within 250,0.7999999999999999,18
822,2001-07-30,within 300,0.5,18
823,2001-07-30,within 400,0.1,18
824,2001-07-30,within 50,0.1,18
825,2001-07-31,bigger then 400,0.1,13
826,2001-07-31,within 200,5.2,13
827,2001-07-31,within 250,992.3000000000001,13
828,2001-07-31,within 300,0.9,13
829,2001-07-31,within 400,0.30000000000000004,13
830,2001-08-01,within 100,0.1,21
831,2001-08-01,within 150,0.8999999999999999,21
832,2001-08-01,within 200,0.1,21
833,2001-08-01,within 250,0.5,21
834,2001-08-02,bigger then 400,0.7,12
835,2001-08-02,within 100,7.1,12
836,2001-08-02,within 150,0.6,12
837,2001-08-02,within 200,0.1,12
838,2001-08-02,within 250,2.1,12
839,2001-08-02,within 300,0.3,12
840,2001-08-02,within 400,0.1,12
841,2001-08-03,within 150,1.5000000000000002,14
842,2001-08-03,within 200,3560.1,14
843,2001-08-03,within 250,20.800000000000008,14
844,2001-08-03,within 300,7.5,14
845,2001-08-03,within 400,5.0,14
846,2001-08-04,bigger then 400,0.2,16
847,2001-08-04,within 150,49.4,16
848,2001-08-04,within 200,2.8000000000000003,16
849,2001-08-04,within 250,0.7,16
850,2001-08-04,within 350,6.0,16
851,2001-08-04,within 400,0.1,16
852,2001-08-05,bigger then 400,0.2,20
853,2001-08-05,within 100,0.2,20
854,2001-08-05,within 150,0.7999999999999999,20
855,2001-08-05,within 200,1.3,20
856,2001-08-05,within 250,0.5,20
857,2001-08-05,within 300,0.30000000000000004,20
858,2001-08-05,within 350,0.5,20
859,2001-08-05,within 400,0.1,20
860,2001-08-06,bigger then 400,0.4,13
861,2001-08-06,within 100,0.30000000000000004,13
862,2001-08-06,within 150,723.8000000000002,13
863,2001-08-06,within 200,2.4000000000000004,13
864,2001-08-06,within 250,1.2000000000000002,13
865,2001-08-06,within 400,5.1,13
866,2001-08-07,bigger then 400,4.0,24
867,2001-08-07,within 100,2.0,24
868,2001-08-07,within 150,0.7,24
869,2001-08-07,within 200,0.6,24
870,2001-08-07,within 250,0.30000000000000004,24
871,2001-08-07,within 300,144.0,24
872,2001-08-07,within 400,0.2,24
873,2001-08-08,bigger then 400,20.099999999999994,21
874,2001-08-08,within 100,10.1,21
875,2001-08-08,within 150,2.1,21
876,2001-08-08,within 200,5.500000000000001,21
877,2001-08-08,within 250,4.299999999999999,21
878,2001-08-08,within 300,11.600000000000001,21
879,2001-08-08,within 350,1.6,21
880,2001-08-08,within 400,0.30000000000000004,21
881,2001-08-09,bigger then 400,61.1,21
882,2001-08-09,within 100,2.1,21
883,2001-08-09,within 150,2.2,21
884,2001-08-09,within 200,4.8,21
885,2001-08-09,within 250,9.999999999999998,21
886,2001-08-09,within 300,224.19999999999996,21
887,2001-08-09,within 350,0.9,21
888,2001-08-09,within 400,0.1,21
889,2001-08-10,bigger then 400,0.5,24
890,2001-08-10,within 150,14.7,24
891,2001-08-10,within 200,1.5000000000000002,24
892,2001-08-10,within 250,1024.8999999999996,24
893,2001-08-10,within 300,210.1,24
894,2001-08-10,within 350,0.7,24
895,2001-08-10,within 400,0.1,24
896,2001-08-11,bigger then 400,0.1,26
897,2001-08-11,within 150,0.7999999999999999,26
898,2001-08-11,within 200,3.7,26
899,2001-08-11,within 250,0.6,26
900,2001-08-11,within 300,139.2,26
901,2001-08-12,bigger then 400,20.2,28
902,2001-08-12,within 100,0.1,28
903,2001-08-12,within 150,10.299999999999999,28
904,2001-08-12,within 200,4.6,28
905,2001-08-12,within 250,0.6,28
906,2001-08-12,within 300,5.6,28
907,2001-08-12,within 350,0.1,28
908,2001-08-13,bigger then 400,2.1,28
909,2001-08-13,within 100,0.4,28
910,2001-08-13,within 150,108.39999999999998,28
911,2001-08-13,within 200,40.60000000000001,28
912,2001-08-13,within 250,644.9,28
913,2001-08-13,within 300,38.6,28
914,2001-08-13,within 350,709.0,28
915,2001-08-13,within 400,0.5,28
916,2001-08-14,bigger then 400,0.2,24
917,2001-08-14,within 150,4.3,24
918,2001-08-14,within 200,5570.0,24
919,2001-08-14,within 250,0.2,24
920,2001-08-14,within 350,6.7,24
921,2001-08-15,bigger then 400,814.0999999999999,22
922,2001-08-15,within 100,12.0,22
923,2001-08-15,within 150,1.7,22
924,2001-08-15,within 200,0.2,22
925,2001-08-15,within 250,3.1,22
926,2001-08-15,within 300,0.1,22
927,2001-08-15,within 400,0.1,22
928,2001-08-16,bigger then 400,0.30000000000000004,27
929,2001-08-16,within 150,0.7999999999999999,27
930,2001-08-16,within 200,99.8,27
931,2001-08-16,within 250,1.0,27
932,2001-08-16,within 300,223.39999999999998,27
933,2001-08-16,within 350,79.2,27
934,2001-08-16,within 400,3.3000000000000003,27
935,2001-08-17,bigger then 400,0.4,52
936,2001-08-17,within 100,0.1,52
937,2001-08-17,within 150,35.400000000000006,52
938,2001-08-17,within 200,1.2,52
939,2001-08-17,within 250,67792.40000000001,52
940,2001-08-17,within 300,1319.1,52
941,2001-08-17,within 350,185.1,52
942,2001-08-18,bigger then 400,10.0,18
943,2001-08-18,within 150,81.79999999999998,18
944,2001-08-18,within 200,0.5,18
945,2001-08-18,within 250,0.1,18
946,2001-08-18,within 300,671.1,18
947,2001-08-18,within 350,1.6,18
948,2001-08-18,within 400,0.2,18
949,2001-08-19,bigger then 400,5.4,24
950,2001-08-19,within 100,0.4,24
951,2001-08-19,within 150,2.8000000000000003,24
952,2001-08-19,within 200,1.2,24
953,2001-08-19,within 250,0.1,24
954,2001-08-19,within 300,2985.2,24
955,2001-08-19,within 350,7.0,24
956,2001-08-20,bigger then 400,60.1,21
957,2001-08-20,within 100,0.1,21
958,2001-08-20,within 150,27433.799999999992,21
959,2001-08-20,within 200,3.7,21
960,2001-08-20,within 250,1.8,21
961,2001-08-20,within 300,0.1,21
962,2001-08-20,within 350,60.1,21
963,2001-08-20,within 400,0.4,21
964,2001-08-21,bigger then 400,0.7,16
965,2001-08-21,within 100,3.0,16
966,2001-08-21,within 150,9.999999999999998,16
967,2001-08-21,within 200,300.4,16
968,2001-08-21,within 250,24.1,16
969,2001-08-21,within 300,34324.4,16
970,2001-08-21,within 350,0.2,16
971,2001-08-21,within 400,0.1,16
972,2001-08-22,bigger then 400,0.7,14
973,2001-08-22,within 150,1.2000000000000002,14
974,2001-08-22,within 250,5.299999999999999,14
975,2001-08-22,within 400,0.30000000000000004,14
976,2001-08-23,bigger then 400,0.1,24
977,2001-08-23,within 150,185.7,24
978,2001-08-23,within 200,60.2,24
979,2001-08-23,within 250,4.1,24
980,2001-08-23,within 300,15.0,24
981,2001-08-23,within 400,150.0,24
982,2001-08-23,within 50,0.1,24
983,2001-08-24,bigger then 400,101.0,15
984,2001-08-24,within 100,1.1,15
985,2001-08-24,within 150,6.2,15
986,2001-08-24,within 200,0.1,15
987,2001-08-24,within 250,3.8,15
988,2001-08-24,within 300,125.0,15
989,2001-08-24,within 350,10.0,15
990,2001-08-24,within 400,0.2,15
991,2001-08-25,within 100,0.1,24
992,2001-08-25,within 150,16773.399999999998,24
993,2001-08-25,within 200,1.2,24
994,2001-08-25,within 250,3.3000000000000003,24
995,2001-08-25,within 300,0.1,24
996,2001-08-26,bigger then 400,0.3,25
997,2001-08-26,within 150,0.1,25
998,2001-08-26,within 200,8.700000000000001,25
999,2001-08-26,within 250,0.1,25
1000,2001-08-26,within 300,110.5,25
1001,2001-08-26,within 350,1.1,25
1002,2001-08-27,bigger then 400,0.30000000000000004,33
1003,2001-08-27,within 100,77.39999999999999,33
1004,2001-08-27,within 150,61.7,33
1005,2001-08-27,within 200,0.7999999999999999,33
1006,2001-08-27,within 300,0.1,33
1007,2001-08-27,within 350,2500.0,33
1008,2001-08-27,within 400,0.1,33
1009,2001-08-28,bigger then 400,0.2,29
1010,2001-08-28,within 100,0.1,29
1011,2001-08-28,within 150,0.4,29
1012,2001-08-28,within 200,3.1,29
1013,2001-08-28,within 250,3.1,29
1014,2001-08-28,within 300,10.1,29
1015,2001-08-28,within 400,0.5,29
1016,2001-08-29,bigger then 400,0.1,28
1017,2001-08-29,within 100,0.7,28
1018,2001-08-29,within 150,3.0,28
1019,2001-08-29,within 200,0.6,28
1020,2001-08-29,within 250,1.6,28
1021,2001-08-29,within 300,5.0,28
1022,2001-08-29,within 350,0.1,28
1023,2001-08-30,bigger then 400,0.30000000000000004,19
1024,2001-08-30,within 100,0.4,19
1025,2001-08-30,within 150,2779.2,19
1026,2001-08-30,within 200,0.4,19
1027,2001-08-30,within 250,74.19999999999999,19
1028,2001-08-30,within 300,0.7,19
1029,2001-08-30,within 350,0.1,19
1030,2001-08-30,within 400,1.5,19
1031,2001-08-30,within 50,0.1,19
1032,2001-08-31,bigger then 400,0.1,20
1033,2001-08-31,within 100,0.1,20
1034,2001-08-31,within 150,0.30000000000000004,20
1035,2001-08-31,within 200,4153.4,20
1036,2001-08-31,within 250,2.7,20
1037,2001-08-31,within 300,9.1,20
1038,2001-09-01,bigger then 400,0.30000000000000004,20
1039,2001-09-01,within 100,6803.1,20
1040,2001-09-01,within 150,0.6,20
1041,2001-09-01,within 200,0.5,20
1042,2001-09-01,within 250,0.4,20
1043,2001-09-01,within 300,0.1,20
1044,2001-09-01,within 400,0.2,20
1045,2001-09-02,bigger then 400,0.5,20
1046,2001-09-02,within 150,0.30000000000000004,20
1047,2001-09-02,within 200,1.7,20
1048,2001-09-02,within 250,1830.4,20
1049,2001-09-02,within 400,0.30000000000000004,20
1050,2001-09-03,bigger then 400,5.1,22
1051,2001-09-03,within 100,0.1,22
1052,2001-09-03,within 150,1.5000000000000004,22
1053,2001-09-03,within 200,5197.7,22
1054,2001-09-03,within 250,1.7999999999999998,22
1055,2001-09-03,within 300,22.3,22
1056,2001-09-03,within 350,0.2,22
1057,2001-09-03,within 400,0.30000000000000004,22
1058,2001-09-04,within 100,1.1,33
1059,2001-09-04,within 150,11185.4,33
1060,2001-09-04,within 200,3.7,33
1061,2001-09-04,within 250,0.8,33
1062,2001-09-04,within 300,0.1,33
1063,2001-09-04,within 400,0.2,33
1064,2001-09-05,bigger then 400,1.4000000000000001,21
1065,2001-09-05,within 100,8.1,21
1066,2001-09-05,within 150,3.5000000000000004,21
1067,2001-09-05,within 200,14.799999999999999,21
1068,2001-09-05,within 250,0.30000000000000004,21
1069,2001-09-05,within 300,0.4,21
1070,2001-09-05,within 400,0.1,21
1071,2001-09-05,within 50,0.5,21
1072,2001-09-06,bigger then 400,0.4,35
1073,2001-09-06,within 150,1.3,35
1074,2001-09-06,within 200,0.30000000000000004,35
1075,2001-09-06,within 250,10.299999999999999,35
1076,2001-09-07,bigger then 400,0.2,30
1077,2001-09-07,within 100,0.1,30
1078,2001-09-07,within 150,1.2000000000000002,30
1079,2001-09-07,within 200,0.1,30
1080,2001-09-07,within 250,1.7,30
1081,2001-09-07,within 350,1.0,30
1082,2001-09-07,within 400,0.1,30
1083,2001-09-08,bigger then 400,1.2000000000000002,28
1084,2001-09-08,within 150,0.1,28
1085,2001-09-08,within 250,0.7000000000000001,28
1086,2001-09-08,within 400,0.1,28
1087,2001-09-09,bigger then 400,0.5,31
1088,2001-09-09,within 150,5.3,31
1089,2001-09-09,within 200,0.8999999999999999,31
1090,2001-09-09,within 250,31.1,31
1091,2001-09-09,within 300,1.1,31
1092,2001-09-09,within 400,0.4,31
1093,2001-09-10,bigger then 400,0.1,31
1094,2001-09-10,within 100,0.1,31
1095,2001-09-10,within 150,1.1,31
1096,2001-09-10,within 200,0.5,31
1097,2001-09-10,within 250,0.5,31
1098,2001-09-10,within 300,230.0,31
1099,2001-09-11,bigger then 400,0.1,35
1100,2001-09-11,within 150,0.1,35
1101,2001-09-11,within 250,2.8000000000000003,35
1102,2001-09-11,within 300,30.1,35
1103,2001-09-11,within 350,0.1,35
1104,2001-09-11,within 400,9.6,35
1105,2001-09-12,bigger then 400,0.5,30
1106,2001-09-12,within 150,2.2,30
1107,2001-09-12,within 200,0.9999999999999999,30
1108,2001-09-12,within 250,5.799999999999995,30
1109,2001-09-12,within 300,1.0,30
1110,2001-09-12,within 400,0.6000000000000001,30
1111,2001-09-13,bigger then 400,0.6,21
1112,2001-09-13,within 100,0.30000000000000004,21
1113,2001-09-13,within 150,50.1,21
1114,2001-09-13,within 200,2.4,21
1115,2001-09-13,within 250,0.7999999999999999,21
1116,2001-09-13,within 300,2.0,21
1117,2001-09-14,bigger then 400,0.2,27
1118,2001-09-14,within 150,0.2,27
1119,2001-09-14,within 200,282.1,27
1120,2001-09-14,within 250,0.5,27
1121,2001-09-14,within 300,0.30000000000000004,27
1122,2001-09-14,within 400,25.0,27
1123,2001-09-15,bigger then 400,0.3,27
1124,2001-09-15,within 150,0.2,27
1125,2001-09-15,within 200,0.30000000000000004,27
1126,2001-09-15,within 250,10.399999999999997,27
1127,2001-09-15,within 300,199.2999999999998,27
1128,2001-09-15,within 350,0.1,27
1129,2001-09-15,within 400,2.1,27
1130,2001-09-16,bigger then 400,0.1,28
1131,2001-09-16,within 150,0.6000000000000001,28
1132,2001-09-16,within 250,4.1000000000000005,28
1133,2001-09-16,within 300,17.9,28
1134,2001-09-16,within 350,0.2,28
1135,2001-09-16,within 400,0.1,28
1136,2001-09-17,bigger then 400,7.199999999999999,22
1137,2001-09-17,within 150,0.7,22
1138,2001-09-17,within 200,4.1,22
1139,2001-09-17,within 250,1.1,22
1140,2001-09-17,within 300,9.899999999999999,22
1141,2001-09-17,within 350,0.1,22
1142,2001-09-18,within 150,0.7000000000000001,24
1143,2001-09-18,within 200,0.6,24
1144,2001-09-18,within 250,1.1,24
1145,2001-09-18,within 300,16.7,24
1146,2001-09-18,within 350,0.1,24
1147,2001-09-18,within 400,15.0,24
1148,2001-09-19,within 100,1.0,25
1149,2001-09-19,within 200,1.0,25
1150,2001-09-19,within 250,3.7,25
1151,2001-09-19,within 300,40.300000000000004,25
1152,2001-09-19,within 350,0.1,25
1153,2001-09-20,bigger then 400,0.5,27
1154,2001-09-20,within 150,0.1,27
1155,2001-09-20,within 200,0.4,27
1156,2001-09-20,within 250,7.0,27
1157,2001-09-20,within 300,8.399999999999999,27
1158,2001-09-20,within 350,0.2,27
1159,2001-09-20,within 400,0.2,27
1160,2001-09-21,within 150,0.5,28
1161,2001-09-21,within 200,0.1,28
1162,2001-09-21,within 250,0.1,28
1163,2001-09-21,within 300,0.7,28
1164,2001-09-21,within 400,0.1,28
1165,2001-09-22,bigger then 400,0.2,45
1166,2001-09-22,within 150,0.2,45
1167,2001-09-22,within 200,0.2,45
1168,2001-09-22,within 250,1.9,45
1169,2001-09-22,within 300,13.299999999999999,45
1170,2001-09-22,within 400,0.1,45
1171,2001-09-23,bigger then 400,0.1,27
1172,2001-09-23,within 150,1.3000000000000003,27
1173,2001-09-23,within 200,0.5,27
1174,2001-09-23,within 250,2.8,27
1175,2001-09-23,within 300,1.2,27
1176,2001-09-23,within 350,0.1,27
1177,2001-09-23,within 400,0.4,27
1178,2001-09-24,bigger then 400,25.6,23
1179,2001-09-24,within 100,0.9,23
1180,2001-09-24,within 150,14282.7,23
1181,2001-09-24,within 200,0.5,23
1182,2001-09-24,within 250,4.0,23
1183,2001-09-24,within 300,105.0,23
1184,2001-09-24,within 400,0.1,23
1185,2001-09-25,bigger then 400,35.0,29
1186,2001-09-25,within 100,1.0,29
1187,2001-09-25,within 150,8.89999999999999,29
1188,2001-09-25,within 200,5.2,29
1189,2001-09-25,within 250,0.5,29
1190,2001-09-25,within 300,0.7,29
1191,2001-09-25,within 350,0.5,29
1192,2001-09-26,bigger then 400,120.0,45
1193,2001-09-26,within 100,0.3,45
1194,2001-09-26,within 150,1.9000000000000004,45
1195,2001-09-26,within 200,2.9000000000000004,45
1196,2001-09-26,within 250,1.2,45
1197,2001-09-26,within 300,2.2,45
1198,2001-09-26,within 400,277.0,45
1199,2001-09-27,bigger then 400,2.2,26
1200,2001-09-27,within 100,3.1,26
1201,2001-09-27,within 150,2.0,26
1202,2001-09-27,within 200,0.6,26
1203,2001-09-27,within 300,0.1,26
1204,2001-09-27,within 350,0.1,26
1205,2001-09-27,within 400,78.0,26
1206,2001-09-28,bigger then 400,0.2,37
1207,2001-09-28,within 150,5.199999999999999,37
1208,2001-09-28,within 200,2.3000000000000003,37
1209,2001-09-28,within 400,5.0,37
1210,2001-09-29,bigger then 400,12.0,33
1211,2001-09-29,within 150,0.30000000000000004,33
1212,2001-09-29,within 200,0.2,33
1213,2001-09-29,within 250,0.5,33
1214,2001-09-29,within 300,358.2,33
1215,2001-09-29,within 400,0.4,33
1216,2001-09-30,bigger then 400,2.3000000000000003,65
1217,2001-09-30,within 100,0.2,65
1218,2001-09-30,within 150,4.499999999999999,65
1219,2001-09-30,within 200,0.1,65
1220,2001-09-30,within 300,44.1,65
1221,2001-10-01,bigger then 400,0.4,51
1222,2001-10-01,within 100,53.1,51
1223,2001-10-01,within 150,0.8999999999999999,51
1224,2001-10-01,within 200,0.1,51
1225,2001-10-01,within 250,0.7,51
1226,2001-10-01,within 350,0.1,51
1227,2001-10-01,within 400,0.2,51
1228,2001-10-02,within 100,0.1,39
1229,2001-10-02,within 150,1.2,39
1230,2001-10-02,within 200,8.6,39
1231,2001-10-02,within 50,0.1,39
1232,2001-10-03,within 100,12.0,33
1233,2001-10-03,within 150,35.4,33
1234,2001-10-03,within 250,1.1,33
1235,2001-10-03,within 300,0.1,33
1236,2001-10-03,within 400,0.1,33
1237,2001-10-04,within 150,1.0,40
1238,2001-10-04,within 200,2.7,40
1239,2001-10-04,within 250,0.2,40
1240,2001-10-04,within 300,0.6,40
1241,2001-10-04,within 400,0.1,40
1242,2001-10-05,within 150,7.4,40
